resp_id,age,gender,educ,hhincome,empl_pre,empl_now,jobcat_pre,jobcat_now,wfh_pre,wfh_pre_freq,wfh_now,wfh_now_days,wfh_expect,wfh_freq_exp,pre_work_com_days,pre_work_pri_mode,pre_work_pri_time,pre_work_com_dist,prod_change,prod_decr_reason_4,prod_decr_reason_5,prod_decr_reason_9,prod_incr_reason_1,prod_incr_reason_3,tr_freq_pre_privateveh,tr_freq_pre_ridehail,tr_freq_pre_transit,tr_freq_pre_bikepers,tr_freq_pre_bikeshared,tr_freq_pre_walk,tr_freq_now_privateveh,tr_freq_now_ridehail,tr_freq_now_transit,tr_freq_now_bikepers,tr_freq_now_bikeshared,tr_freq_now_walk,tr_freq_exp_privateveh,tr_freq_exp_ridehail,tr_freq_exp_transit,tr_freq_exp_bikepers,tr_freq_exp_bikeshared,tr_freq_exp_walk,decrease_transit_1,decrease_transit_2,decrease_transit_3,increase_bike_1,increase_bike_2,increase_bike_3,driver,bike,weight,age_group,income_bracket,educ_simple,wfh_pre_freq_num,wfh_freq_exp_num,prod_change_num,jobcat_pre_simple
3660,44,Female,Completed graduate degree(s),"$25,000 to $34,999",Employed full time,"Yes, working full-time",,,No,,Yes,5.0,No,,5.0,Private vehicle,20.0,25.0,Increased somewhat,,,,Not selected,No commuting time,5.0,0.0,0.0,0.1,0.0,0.1,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.144946025,30–44,Under $35k,Graduate degree,,,1.0,
3661,49,Male,Some college or technical school,"$50,000 to $74,999",Employed full time,"Yes, working full-time",Something else,,No,,No,,No,,5.0,Private vehicle,20.0,15.0,Decreased somewhat,,,,,,5.0,0.0,0.0,0.1,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.757350542,45–59,$35k–$74k,Some college,,,-1.0,
3662,70,Male,Bachelor's degree(s) or some graduate school,"$100,000 to $124,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.1,0.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,Yes,Yes,1.297985068,60–74,$75k–$124k,Bachelor's,,,,
3664,44,Female,Bachelor's degree(s) or some graduate school,"$50,000 to $74,999",Employed part time,"Yes, working part-time or reduced hours",Clerical or administrative support,Clerical or administrative support,Yes,Once/week,Yes,5.0,Yes,A few times/week,3.0,Transit,15.0,4.0,About the same,,,,,,3.0,0.0,3.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.558726779,30–44,$35k–$74k,Bachelor's,1.0,3.0,0.0,Clerical/Admin
3665,64,Female,Completed high school or GED,"$25,000 to $34,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.459539896,60–74,Under $35k,High school or less,,,,
3666,41,Female,Completed high school or GED,"$35,000 to $49,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,3.630610071,30–44,$35k–$74k,High school or less,,,,
3667,64,Male,Bachelor's degree(s) or some graduate school,"$125,000 to $149,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.1,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,Yes,No,2.271699212,60–74,$125k+,Bachelor's,,,,
3668,64,Female,Some college or technical school,"$25,000 to $34,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,Yes,No,0.7225799956990001,60–74,Under $35k,Some college,,,,
3669,52,Male,Some college or technical school,"$50,000 to $74,999",Employed full time,"Yes, working full-time",Sales or service,,No,,No,,No,,4.0,Private vehicle,15.0,12.0,About the same,,,,,,5.0,0.5,0.1,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,1.546303345,45–59,$35k–$74k,Some college,,,0.0,Sales/Service
3670,44,Female,Completed graduate degree(s),"$100,000 to $124,999",Employed full time,"Yes, working full-time",,,No,,Yes,5.0,Yes,A few times/week,4.0,Private vehicle,15.0,,Decreased significantly,More distractions at home,Difficult to communicate with co-workers,There are too many concerns on my mind to be able to focus fully on work,,,3.0,0.5,0.0,0.0,0.1,5.0,3.0,0.0,0.0,0.0,1.0,7.0,-1.0,-1.0,0.0,1.0,0.0,0.0,,,,Not selected,Not selected,Not selected,Yes,No,0.313769783,30–44,$75k–$124k,Graduate degree,,3.0,-2.0,
3671,69,Female,Bachelor's degree(s) or some graduate school,"$35,000 to $49,999",Not employed but looking for work,"No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.1,0.5,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,7.0,2.0,-1.0,-1.0,0.0,0.0,2.0,I moved and no longer have transit options near my home,Not selected,Not selected,,,,No,No,0.2726221533969999,60–74,$35k–$74k,Bachelor's,,,,
3673,22,Female,Completed high school or GED,"$150,000 to $199,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,4.1365632452900005,18–29,$125k+,High school or less,,,,
3674,87,Male,Some college or technical school,"$35,000 to $49,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,0.5,0.5,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,No,No,2.012510443,75+,$35k–$74k,Some college,,,,
3675,81,Female,Completed high school or GED,"$35,000 to $49,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.5,7.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,1.493874238,75+,$35k–$74k,High school or less,,,,
3676,36,Male,Bachelor's degree(s) or some graduate school,"$50,000 to $74,999",Employed full time,"Yes, working full-time",,,Yes,A few times/year,Yes,1.0,Yes,A few times/month,0.0,,,5.0,About the same,,,,,,5.0,0.1,0.1,0.5,0.1,0.5,6.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,-2.0,0.0,0.0,1.0,Not selected,Not selected,I no longer feel comfortable sharing space with strangers,,,,Yes,Yes,0.56886145,30–44,$35k–$74k,Bachelor's,0.1,0.5,0.0,
3677,59,Male,Completed graduate degree(s),"$100,000 to $124,999",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,Yes,Every day,Yes,5.0,Yes,A few times/week,5.0,Private vehicle,25.0,22.0,Increased significantly,,,,Less distractions at home,No commuting time,5.0,0.0,0.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,2.024822968,45–59,$75k–$124k,Graduate degree,5.0,3.0,2.0,Professional/Manager
3678,54,Male,Completed high school or GED,"$25,000 to $34,999",Employed part time,"Yes, working part-time or reduced hours",Something else,,Yes,Every day,Yes,7.0,Yes,Every day,0.0,,,0.0,In some ways it has increased and in other ways it has decreased,More distractions at home,Not selected,There are too many concerns on my mind to be able to focus fully on work,Less distractions at home,Not selected,3.0,0.1,0.1,5.0,0.0,0.1,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.85862291,45–59,Under $35k,High school or less,5.0,5.0,0.0,
3680,28,Female,Completed high school or GED,"$35,000 to $49,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.857449017,18–29,$35k–$74k,High school or less,,,,
3681,66,Male,Bachelor's degree(s) or some graduate school,"$100,000 to $124,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,3.0,0.0,5.0,4.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.60738015,60–74,$75k–$124k,Bachelor's,,,,
3682,32,Female,Some college or technical school,"$75,000 to $99,999",Not employed but looking for work,"No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.5,0.1,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,Yes,No,1.115225402,30–44,$75k–$124k,Some college,,,,
3683,30,Female,Bachelor's degree(s) or some graduate school,"$150,000 to $199,999",Employed full time,"Yes, working full-time",Something else,,Yes,A few times/year,Yes,5.0,Yes,A few times/month,5.0,Walk,45.0,5.0,Increased significantly,,,,Less distractions at home,Not selected,0.1,0.0,0.1,0.5,0.1,3.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,-1.0,1.0,0.0,2.0,Not selected,Not selected,I no longer feel comfortable sharing space with strangers,I realized I really like biking,Not selected,Not selected,Yes,Yes,0.329019191,30–44,$125k+,Bachelor's,0.1,0.5,2.0,
3684,55,Female,Some college or technical school,"$25,000 to $34,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.1,0.1,0.5,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.531173721,45–59,Under $35k,Some college,,,,
3685,48,Male,Some college or technical school,"$150,000 to $199,999",Employed full time,"Yes, working full-time",Something else,,No,,No,,No,,0.0,,,5.0,In some ways it has increased and in other ways it has decreased,,,,,,5.0,0.0,0.0,0.5,0.0,3.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,Yes,Yes,2.833538522,45–59,$125k+,Some college,,,0.0,
3686,71,Male,Some college or technical school,"$50,000 to $74,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,2.81732738,60–74,$35k–$74k,Some college,,,,
3687,21,Male,Some college or technical school,"$50,000 to $74,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,Yes,No,2.040059612,18–29,$35k–$74k,Some college,,,,
3688,67,Male,Some college or technical school,"$35,000 to $49,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,0.0,0.5,0.1,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,No,No,2.012510443,60–74,$35k–$74k,Some college,,,,
3689,71,Male,Completed graduate degree(s),"$35,000 to $49,999",Employed part time,"Yes, working part-time or reduced hours",,,No,,No,,Yes,A few times/week,5.0,Private vehicle,10.0,5.0,About the same,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.742054235,60–74,$35k–$74k,Graduate degree,,3.0,0.0,
3690,38,Male,Some college or technical school,"$35,000 to $49,999",Employed part time,"No, I'm furloughed without pay",Manufacturing or construction,,No,,,,No,,3.0,Private vehicle,45.0,,,,,,,,3.0,0.1,0.1,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,I moved and no longer have transit options near my home,I changed jobs and no longer can commute via transit,Not selected,,,,Yes,Yes,3.766861204,30–44,$35k–$74k,Some college,,,,
3691,35,Female,Some college or technical school,"$25,000 to $34,999",Employed full time,"Yes, working full-time",,,No,,No,,No,,5.0,Private vehicle,10.0,5.0,About the same,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.243596675,30–44,Under $35k,Some college,,,0.0,
3692,67,Female,Bachelor's degree(s) or some graduate school,"$50,000 to $74,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.1,0.1,0.0,0.5,3.0,0.0,0.0,2.0,0.0,3.0,-1.0,0.0,0.0,1.0,0.0,1.0,,,,I realized I really like biking,Not selected,Not selected,Yes,Yes,0.397455706,60–74,$35k–$74k,Bachelor's,,,,
3693,69,Male,Completed graduate degree(s),"$200,000 or more",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,Yes,Every day,Yes,5.0,Yes,Every day,0.0,,,,About the same,,,,,,3.0,0.0,0.0,0.1,0.0,5.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.523690021,60–74,$125k+,Graduate degree,5.0,5.0,0.0,Professional/Manager
3694,57,Female,Completed high school or GED,"$200,000 or more","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,3.478137916030001,45–59,$125k+,High school or less,,,,
3695,62,Female,Some college or technical school,"$125,000 to $149,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.1,0.1,0.1,0.0,0.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,Not selected,Not selected,I no longer feel comfortable sharing space with strangers,,,,Yes,Yes,0.697144531,60–74,$125k+,Some college,,,,
3696,37,Male,Completed graduate degree(s),"$100,000 to $124,999",Employed full time,"Yes, working full-time",Manufacturing or construction,Manufacturing or construction,Yes,Once/week,Yes,6.0,Yes,A few times/week,6.0,Private vehicle,35.0,60.0,Increased somewhat,,,,Less distractions at home,Not selected,0.5,0.1,0.1,0.5,0.1,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,-2.0,-1.0,-2.0,-2.0,Not selected,Not selected,Not selected,,,,Yes,No,0.820664666,30–44,$75k–$124k,Graduate degree,1.0,3.0,1.0,
3697,22,Female,Some college or technical school,"$25,000 to $34,999",Not employed but looking for work,"No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.5,0.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,Yes,Yes,0.4715163961429999,18–29,Under $35k,Some college,,,,
3699,35,Female,Some college or technical school,"$75,000 to $99,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.1,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,Yes,No,0.5806204527100001,30–44,$75k–$124k,Some college,,,,
3700,68,Male,Bachelor's degree(s) or some graduate school,"$35,000 to $49,999",Employed full time,"No, I'm furloughed without pay",,,No,,,,No,,6.0,Private vehicle,30.0,20.0,,,,,,,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,Not selected,Not selected,Not selected,Yes,Yes,0.387162255,60–74,$35k–$74k,Bachelor's,,,,
3701,44,Female,Completed high school or GED,"$50,000 to $74,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.1,0.0,0.0,0.5,3.0,3.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,Yes,Yes,1.2835188213200002,30–44,$35k–$74k,High school or less,,,,
3704,37,Male,Bachelor's degree(s) or some graduate school,"$200,000 or more",Employed full time,"Yes, working full-time",,,Yes,A few times/week,Yes,7.0,Yes,A few times/week,4.0,Private vehicle,65.0,40.0,About the same,,,,,,0.0,0.0,0.0,0.1,0.0,0.1,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,-1.0,0.0,1.0,,,,,,,Yes,Yes,0.943069083,30–44,$125k+,Bachelor's,3.0,3.0,0.0,
3705,70,Male,Bachelor's degree(s) or some graduate school,"$75,000 to $99,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.1,0.1,0.5,0.0,3.0,3.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.518033845,60–74,$75k–$124k,Bachelor's,,,,
3706,32,Female,Some college or technical school,"$50,000 to $74,999",Employed part time,"No, I'm not employed",,,No,,,,Yes,A few times/month,,,,,,,,,,,0.1,0.0,0.0,0.1,0.0,0.1,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,,,,,,,Yes,No,0.633724113,30–44,$35k–$74k,Some college,,0.5,,
3707,58,Female,Completed high school or GED,"$25,000 to $34,999",Employed part time,"No, I'm not employed",Something else,,No,,,,No,,3.0,Private vehicle,38.0,,,,,,,,5.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,1.992918303,45–59,Under $35k,High school or less,,,,
3708,58,Female,Bachelor's degree(s) or some graduate school,"$50,000 to $74,999",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,Yes,Never,No,,No,,6.0,Private vehicle,30.0,20.0,Increased somewhat,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.498640738,45–59,$35k–$74k,Bachelor's,0.0,,1.0,Professional/Manager
3709,38,Male,Some college or technical school,"$25,000 to $34,999",Employed full time,"Yes, working full-time",,,No,,No,,No,,5.0,Transit,60.0,10.0,Decreased somewhat,,,,,,0.1,0.1,3.0,0.0,0.0,0.1,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.580906938,30–44,Under $35k,Some college,,,-1.0,
3710,63,Male,Completed graduate degree(s),"$200,000 or more",Employed full time,"Yes, working full-time",Sales or service,,Yes,A few times/month,Yes,5.0,Yes,A few times/month,5.0,Private vehicle,15.0,10.0,About the same,,,,,,5.0,0.1,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,Yes,Yes,1.458565039,60–74,$125k+,Graduate degree,0.5,0.5,0.0,Sales/Service
3711,37,Male,Completed graduate degree(s),"$125,000 to $149,999",Employed full time,"Yes, working full-time",Something else,,No,,Yes,6.0,Yes,A few times/week,6.0,Private vehicle,60.0,40.0,About the same,,,,,,5.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,1.6224349529299995,30–44,$125k+,Graduate degree,,3.0,0.0,
3712,23,Female,Completed high school or GED,"$50,000 to $74,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,3.014840362,18–29,$35k–$74k,High school or less,,,,
3714,62,Male,Bachelor's degree(s) or some graduate school,"$35,000 to $49,999",Employed full time,"Yes, working full-time",Clerical or administrative support,,No,,No,,No,,5.0,Private vehicle,15.0,5.0,About the same,,,,,,5.0,0.0,0.0,0.0,0.0,0.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.386868599,60–74,$35k–$74k,Bachelor's,,,0.0,Clerical/Admin
3715,41,Female,Some college or technical school,"$50,000 to $74,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.7151234588050001,30–44,$35k–$74k,Some college,,,,
3716,32,Female,Bachelor's degree(s) or some graduate school,"$75,000 to $99,999",Employed full time,"No, I'm not employed",,,Yes,A few times/week,,,Yes,A few times/week,2.0,Transit,110.0,56.0,,,,,,,0.5,0.0,0.5,0.1,0.0,0.5,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,1.0,0.0,2.0,Not selected,Not selected,I no longer feel comfortable sharing space with strangers,Not selected,Not selected,Not selected,Yes,Yes,0.560052444,30–44,$75k–$124k,Bachelor's,3.0,3.0,,
3718,54,Male,Bachelor's degree(s) or some graduate school,"$50,000 to $74,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.5,0.5,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.469899719,45–59,$35k–$74k,Bachelor's,,,,
3720,49,Male,Completed graduate degree(s),"$200,000 or more",Employed full time,"Yes, working full-time",Something else,,Yes,A few times/week,Yes,3.0,Yes,A few times/week,3.0,Private vehicle,10.0,7.0,About the same,,,,,,3.0,0.1,0.0,0.5,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,-1.0,-2.0,0.0,-2.0,0.0,0.0,,,,,,,Yes,Yes,0.7511583009649999,45–59,$125k+,Graduate degree,3.0,3.0,0.0,
3721,59,Male,Some college or technical school,"$25,000 to $34,999",Employed part time,"Yes, working part-time or reduced hours",Something else,,No,,Yes,3.0,Yes,A few times/month,7.0,Private vehicle,25.0,,Increased somewhat,,,,Not selected,Not selected,5.0,0.0,0.0,3.0,0.0,3.0,7.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,Not selected,I realized biking is fast,Not selected,Yes,Yes,0.601723911,45–59,Under $35k,Some college,,0.5,1.0,
3722,64,Female,Bachelor's degree(s) or some graduate school,"$50,000 to $74,999",Employed part time,"Yes, working part-time or reduced hours",Sales or service,,Yes,A few times/year,No,,No,,7.0,Private vehicle,30.0,,Decreased significantly,,,,,,5.0,0.0,0.0,0.0,0.0,0.1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.192408654,60–74,$35k–$74k,Bachelor's,0.1,,-2.0,Sales/Service
3723,68,Female,Some college or technical school,"$15,000 to $24,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.383683898,60–74,Under $35k,Some college,,,,
3725,41,Female,Completed graduate degree(s),"$125,000 to $149,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.1,0.1,0.1,0.0,0.5,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,Yes,Yes,0.912935138,30–44,$125k+,Graduate degree,,,,
3726,72,Female,Some college or technical school,"$35,000 to $49,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,0.5,0.1,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.493885086,60–74,$35k–$74k,Some college,,,,
3727,55,Female,Some college or technical school,"$75,000 to $99,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.900538539,45–59,$75k–$124k,Some college,,,,
3728,59,Male,Completed high school or GED,"$50,000 to $74,999",Not employed but looking for work,"No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.1,0.1,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,-2.0,,,,,,,Yes,No,4.072123054,45–59,$35k–$74k,High school or less,,,,
3729,54,Male,Bachelor's degree(s) or some graduate school,"$50,000 to $74,999",Employed full time,"Yes, working part-time or reduced hours","Professional, managerial, or technical",,Yes,A few times/month,Yes,6.0,Yes,A few times/week,4.0,Private vehicle,25.0,10.0,Decreased somewhat,Not selected,Not selected,Not selected,,,5.0,0.0,3.0,0.1,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1.0,0.0,1.0,Not selected,Not selected,I no longer feel comfortable sharing space with strangers,I realized I really like biking,Not selected,I expect my city to make biking safer,Yes,Yes,0.6419106373260001,45–59,$35k–$74k,Bachelor's,0.5,3.0,-1.0,Professional/Manager
3730,57,Male,Some college or technical school,"$50,000 to $74,999",Employed full time,"Yes, working part-time or reduced hours",Manufacturing or construction,,No,,No,,No,,5.0,Private vehicle,30.0,,Decreased somewhat,,,,,,5.0,0.1,0.1,0.5,0.0,3.0,7.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,1.291708911,45–59,$35k–$74k,Some college,,,-1.0,
3732,72,Male,Completed graduate degree(s),"$75,000 to $99,999","Not employed and not looking for work, including retired","No, I'm not employed",,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,No,0.578305061,60–74,$75k–$124k,Graduate degree,,,,
3733,34,Female,Completed graduate degree(s),"$100,000 to $124,999",Employed full time,"Yes, working full-time","Professional, managerial, or technical",,Yes,A few times/year,No,,Yes,A few times/year,5.0,Private vehicle,30.0,26.0,About the same,,,,,,5.0,0.1,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,Yes,Yes,0.6825558013940001,30–44,$75k–$124k,Graduate degree,0.1,0.1,0.0,Professional/Manager
